id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,link,description,product_image
2803,Men,Footwear,Sandal,Sandals,Beige,Fall,2009,Casual,iD Men Casual Leather/Felt Beige Sandal,https://assets.myntassets.com/v1/images/style/properties/9d235b0d3010ed31990d6de066d4475a_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2803.jpg
2805,Men,Footwear,Sandal,Sandals,Black,Fall,2009,Casual,iD Men Casual Leather/Felt Charcoal Sandal,https://assets.myntassets.com/v1/images/style/properties/d822496a610c7bc0cf7ebaffe83ea37b_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2805.jpg
2807,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2009,Casual,iD Men's Casual Leather Brown Funky Shoe,https://assets.myntassets.com/v1/images/style/properties/1c99df038cb2157aa4014b916fcf3fa1_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2807.jpg
2809,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2009,Casual,iD Men's Casual Leather Charcoal Funky Shoe,https://assets.myntassets.com/v1/images/style/properties/1a08c9afd1d30d9a7e9bd9179e0133a7_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2809.jpg
2812,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2009,Casual,iD Men's Graphic Black Shoe,https://assets.myntassets.com/v1/images/style/properties/90fc0f310ad0c178864703ca663038aa_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2812.jpg
2814,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010,Casual,iD Men's Leather Timber White Graphic Shoe,https://assets.myntassets.com/v1/images/style/properties/cf2030af4f370a6fa7b1a745695ad428_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2814.jpg
2817,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lee Cooper Men's Casual Leather Black Shoe,https://assets.myntassets.com/v1/images/style/properties/3236b8ebf59620600dab8e1fbe8fd01f_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2817.jpg
2820,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Formal,Lee Cooper Men Formal Leather Black Sandal,https://assets.myntassets.com/v1/images/style/properties/3d1bbf550e8fe9db493fe79dc83d25ce_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2820.jpg
2821,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Formal,Lee Cooper Men Formal Leather Brown Sandal,https://assets.myntassets.com/v1/images/style/properties/d7c47ca9f2381f2467cd89d19e70af3a_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2821.jpg
2822,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lee Cooper Men's Casual Felt Black Shoe,https://assets.myntassets.com/v1/images/style/properties/ba42e5451fde1f5e34fd4341e2c6b801_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2822.jpg
2823,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Lee Cooper Men's LC Formal Leather Black Shoe,https://assets.myntassets.com/v1/images/style/properties/1cffa7f972ab77c902079e088c060866_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2823.jpg
2824,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Lee Cooper Men's Formal Leather Slip-On Black Shoe,https://assets.myntassets.com/v1/images/style/properties/e87317717a7f28fe87532f784d9f9801_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2824.jpg
2825,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Lee Cooper Men Leather Semi Formal Black Shoe,https://assets.myntassets.com/v1/images/style/properties/e2ade2c36977e44b2cc0c37e6b7f52c1_images.jpg,"Lorem ipsum, dolor sit amet consectetur adipisicing elit. Esse sit recusandae, veniam ipsa repellendus qui. Deserunt quisquam nobis beatae dignissimos ipsam aliquam ad facilis possimus similique accusantium vel adipisci eveniet maiores temporibus laboriosam, sunt numquam asperiores molestias nihil sequi aut commodi, eligendi officiis? Saepe illo, amet perspiciatis, officiis ut quo laborum eveniet aliquid minus, modi ipsum quia id incidunt magni vel. Possimus quia praesentium harum. At pariatur exercitationem, sint molestias soluta nostrum praesentium sapiente perferendis nihil optio, repellat vero dolore ratione facere tempore voluptate assumenda illum officiis fugiat labore corporis ullam! In ad error tempore, facere adipisci autem repellendus aliquid enim quaerat tempora? Quae sequi accusamus nemo totam quidem iure eveniet neque odit pariatur dolorem minima, suscipit consequatur, nostrum optio reprehenderit repellendus ea!",productimg/2825.jpg
